# shape 27 27
# i j real imag
    16      5 -3.2717048895349439e-10  1.0409584701387539e-09
    16      6  6.9755574325453578e-10  9.9152018807533216e-09
    16      7 -3.5088692736935602e-04  7.6538571854007814e-08
    16      8 -1.9712595481055944e-08  4.9415955077479862e-06
    16      9 -7.5347364453929976e-08  1.8614042717610870e-05
    16     10  2.3977209914370691e-04 -4.5369756043731229e-08
    16     11  4.8605684109682796e-08  2.9519153141757198e-07
    16     12  4.2847973308053295e-07  6.2320786329777907e-06
    16     13 -7.0515556327141980e-03 -3.0221276899208066e-03
    16     14  4.5326540804103417e-05 -1.1438276026270862e-05
    16     15 -2.6527035639996141e-05  6.2973167401721899e-06
    16     16  2.8433138853650468e+00 -8.3572605629563765e-11
    16     17 -4.7497120394274133e-10  2.4599399186160492e-09
    16     18  2.3173612996836555e-09  8.1223783920317875e-10
    16     19 -3.4357274489583376e-04  1.2105896521359710e-07
    16     20  8.1306656777167640e-07  7.0191732723273140e-06
    16     21  2.0063448418343267e-06  1.9191297483283202e-05
    16     22  1.8230158462791932e-04 -7.8195558594844390e-05
    16     23  5.0506755444436394e-07  1.2745852229195748e-07
    16     24 -9.2598332532027755e-06 -2.1936421496743648e-06
    16     25 -7.9473806863893329e-03  9.9814850572244552e-07
    16     26 -6.8224776062508621e-06  4.8238309149507712e-05
    16     27 -3.9361526297755126e-06  2.7845556841015642e-05
    17      1 -1.1270736841649036e-09  7.6898822114428346e-09
    17      2 -4.4413511287544485e-04  1.5744217490366269e-03
    17      3 -4.7552366867692979e-04  1.7066650706821433e-03
    17      4 -3.2717048878345842e-10  1.0409584697445248e-09
    17      5 -1.4541285501151090e-05 -4.3606331736811248e-06
    17      6  1.9133960115770977e-04  5.7376547176684429e-05
    17      7  7.0609999363624179e-07 -4.8167459679862601e-06
    17      8  4.7940303957052507e-04  7.2359708719520546e-05
    17      9  7.8261344977091944e-04  1.1808045607498345e-04
    17     10 -4.2539896654169986e-08  2.9825328352361296e-07
    17     11  3.1212616152643716e-05  1.8942315144703967e-07
