# AMAT exchange matrix
# mode paw_full
# implementation full_grid_only
# response_basis TODO
# shape 27 27
# q_ext 0.000000000000 0.000000000000 0.000000000000
# vasp_storage 0
# i j real imag
    15     10  5.4630336457603597e-07  1.2941408275928460e-07
    15     11  1.4949334686944454e-04 -1.6139352465568183e-03
    15     12  5.3314536426606806e-03 -5.7560462359504710e-02
    15     13 -2.4442313952624395e-06 -1.8104610887410327e-06
    15     14  8.1424838989007542e-02 -1.1430248638455767e-03
    15     15  0.0000000000000000e+00  0.0000000000000000e+00
    15     16 -1.9291814409587666e-05 -4.5815119014406087e-06
    15     17  3.6831689279089161e-04 -4.2056097440274481e-03
    15     18  1.3155706201806448e-02 -1.5021827652673619e-01
    15     19 -2.2828043209177385e-05 -5.4196066306671243e-06
    15     20 -3.6873860160756321e-04  1.5827573296757960e-03
    15     21 -1.3633799473828249e-02  5.8505944785425007e-02
    15     22 -6.1590570930968829e-06  3.0151969055424552e-06
    15     23 -5.8292929783910835e-04 -3.0289772350462432e-04
    15     24  1.9985665305248815e-02  1.0045872913635588e-02
    15     25 -5.0189982875704880e-05 -1.1914731424822435e-05
    15     26  7.6953396588130666e-04 -1.9625414107639389e-03
    15     27  2.6428076299645206e-02 -6.7398778351752578e-02
    16      1 -1.8233884639364570e-03  3.8495571463975950e-05
    16      2  8.9228944048560921e-09  1.1671626746548036e-09
    16      3  4.5565611033573844e-09  1.0460757026315521e-09
    16      4 -6.8047710391454084e-05  2.0566560950427722e-08
    16      5 -1.7107830250120919e-10  1.0627277102392970e-09
    16      6 -1.6908386100742777e-09  7.6035163620332299e-09
    16      7 -6.0039099341408560e-04  1.3056047881478589e-07
    16      8 -2.1089105067393427e-08  5.2854369479736209e-06
    16      9 -5.0710412860884663e-08  1.3025120407685878e-05
    16     10 -1.9515098076516084e-05 -4.1509739571161788e-09
    16     11  5.3222018939941434e-08  3.2281666512564410e-07
    16     12  6.8333267706491432e-07  6.8864970367167007e-06
    16     13 -7.1062846933939586e-03 -3.0455839626865075e-03
    16     14  5.0249479185717208e-05 -1.2680468267674887e-05
    16     15 -1.9291814409587832e-05  4.5815119014407773e-06
    16     16  0.0000000000000000e+00  0.0000000000000000e+00
    16     17  1.0512128293228120e-08  2.6541578805711073e-09
    16     18  3.9349219749965871e-10  6.0894317998031789e-13
    16     19 -5.9362021975937270e-04  1.7602056600788148e-07
    16     20  6.6180168527727436e-07  6.4669910213025132e-06
    16     21  1.3346302198274908e-06  1.9717346195348801e-05
    16     22 -5.3682843489553003e-05  2.3026402274990773e-05
    16     23  3.7514867796732929e-07  9.4540170899755632e-08
    16     24 -5.7123481323167717e-06 -1.3552304842036659e-06
    16     25 -8.0000378935990799e-03  1.0044926440725779e-06
    16     26 -7.5820802036544550e-06  5.3609970703196312e-05
    16     27 -2.9063905461026515e-06  2.0545017154907253e-05
    17      1 -1.2094715238945308e-09  9.5603998956038090e-09
    17      2 -4.4103157703348186e-04  1.5634200593816513e-03
    17      3 -8.6994680958550695e-04  3.1222666041916536e-03
    17      4 -1.7107830322159892e-10  1.0627277116996231e-09
    17      5 -6.1234606686868471e-05 -1.8362643875236468e-05
    17      6 -1.3970211785629581e-03 -4.1893039311448153e-04
    17      7  7.7184799598226514e-07 -5.2634489018536387e-06
    17      8  5.1251025933456000e-04  7.7356782633834160e-05
    17      9  2.3482728238410308e-03  3.5430369375837956e-04
    17     10 -4.3550971933339693e-08  3.2107745887269625e-07
    17     11 -2.3404408912841875e-05 -9.3505814390764599e-08
    17     12 -7.8498225429796716e-04 -3.3515348600174089e-06
    17     13  2.7417012072688425e-05 -4.4647128296834759e-05
    17     14 -7.1052885282002324e-04 -6.9837284011340242e-03
    17     15  3.6831689279088933e-04  4.2056097440274489e-03
    17     16  1.0512106551323767e-08 -2.6446782356864103e-09
    17     17  0.0000000000000000e+00  0.0000000000000000e+00
    17     18 -7.2079673088840418e-02  1.1642952117898776e-08
    17     19  2.3172595676421120e-07 -6.1771644317938894e-06
