# shape 27 27
# i j real imag
    16     23 -3.7307679514123411e-11  1.6500023555818214e-10
    16     24 -1.7412294754814351e-09  2.4261528846614353e-09
    16     25  2.6189338489737241e-04 -3.2608648995193679e-08
    16     26 -9.9867761689726530e-11 -5.7451312106804269e-11
    16     27  2.5286818743076037e-09  1.6311216280167822e-09
    17      1 -1.3431321909356481e-10 -8.4446246938537005e-11
    17      2  1.4365927436318326e-05 -5.0926114303888586e-05
    17      3  4.8458854521726591e-04 -1.7392073398842123e-03
    17      4 -1.7198352608417950e-10 -2.3853300993539987e-11
    17      5  5.1314369502757740e-05  1.5387772581013365e-05
    17      6  1.7400409966832155e-03  5.2179245793146649e-04
    17      7 -2.2472631530024367e-10 -8.5350954161949404e-11
    17      8 -5.4735100286483907e-05 -8.2615429644770100e-06
    17      9 -1.8193959624082517e-03 -2.7450675262772419e-04
    17     10 -2.4750758056347464e-10 -6.4229048074784637e-11
    17     11  5.7891467169845911e-05  2.8991718990994109e-07
    17     12  1.8506855054851133e-03  9.2622947089318278e-06
    17     13 -1.6570291705362713e-10 -1.2756040820312573e-10
    17     14  6.2288705754450788e-06  6.1222982148258126e-05
    17     15 -1.6082816158324333e-04 -1.8363967581322500e-03
    17     16 -1.6762976739971877e-10 -4.5878699158591952e-11
    17     17  2.0007678283774135e+00  9.1331543814357093e-23
    17     18  1.8313588520185121e-03 -1.8225292901251277e-09
    17     19 -2.3678386355244472e-10  6.6320867703310281e-13
    17     20 -5.5503079091031664e-05 -7.9084356389843686e-06
    17     21 -1.8488947852369562e-03 -2.6355125005984788e-04
    17     22 -2.0371354540276382e-10  5.3190153368243461e-11
    17     23  2.4160274243258510e-05 -5.8322677083921985e-05
    17     24 -7.0093211264902165e-04  1.7615763148059332e-03
    17     25 -2.5164152061580838e-10 -3.6586302090790870e-11
    17     26  5.6580852884370466e-05  1.6658675620858245e-05
    17     27  1.8134327239239746e-03  5.3392165094864050e-04
    18      1  2.1127947180213402e-09 -2.1933291086227057e-09
    18      2  4.8521602054994658e-04 -1.7200464540901956e-03
    18      3  1.9730674048798177e-02 -7.0813898961176569e-02
    18      4  2.2646957267748270e-09  1.1653157150064120e-09
