# AMAT exchange matrix
# mode pw_only
# implementation full_grid_only
# response_basis TODO
# shape 28 28
# q_ext 0.000000000000 0.333333333333 0.000000000000
# vasp_storage 0
# i j real imag
    11     12  8.8241087503162244e-02 -1.2387243560982603e-03
    11     13 -3.1845068164304468e-06  5.2441003291276895e-06
    11     14 -4.5189451814992704e-07 -4.2305052488985511e-06
    11     15  6.4410364493713737e-05  6.0309668509826676e-04
    11     16 -5.9985553483491447e-07 -7.0391256719703649e-06
    11     17  1.4939848246874276e-05 -3.2262103002728287e-06
    11     18 -4.9882655185372630e-04  1.0539413380445732e-04
    11     19  2.7989939404967674e-04 -1.1183372468609793e-05
    11     20  2.0535644170160052e-06  4.4693592200397729e-05
    11     21  6.8988344229771719e-04 -3.0854182004061412e-05
    11     22  2.6392993565281248e-05  5.6890857440152810e-04
    11     23  1.8099085333578519e-03  3.4345552465158817e-03
    11     24  3.3487980139204634e-05 -1.9853950381413011e-04
    11     25  8.1301854587076072e-05 -4.8197138100453281e-04
    11     26  1.3283954358916416e-05  6.7279839818240108e-07
    11     27  2.5073634390983680e-06 -1.2950614180949576e-05
    11     28  9.7030456158758320e-05 -5.0115532280423721e-04
    12      1  1.7944633781164128e-04 -2.6607328519859431e-04
    12      2 -3.3478436144634006e-05  3.6398457564879174e-05
    12      3 -1.7240208491217785e-03  1.8748315021467406e-03
    12      4 -5.6380842074408720e-04 -3.6402411855605231e-05
    12      5  6.0084702729051385e-06 -2.8158664220069731e-05
    12      6 -3.3420259831459646e-04  1.5659236500701664e-03
    12      7  1.2522880439051971e-05  2.6964935085406168e-05
    12      8 -1.3924608242132960e-03  6.3948196333273781e-04
    12      9 -4.1512119626546565e-02  1.9061387000796924e-02
    12     10 -8.0158545092096509e-07  5.1448818520461069e-06
    12     11  8.8241087503177232e-02  1.2387243508625422e-03
    12     12  0.0000000000000000e+00  0.0000000000000000e+00
    12     13 -9.4599057842918254e-06  1.5100572268106000e-05
    12     14 -5.0660304157252776e-05 -5.4694532087890923e-04
    12     15 -2.1921689850639700e-03 -2.3667517926127160e-02
    12     16  1.0171177361915656e-05  1.5165897201781800e-04
    12     17 -1.4936451896194506e-04  3.0333727071369022e-05
    12     18  3.1708450734262159e-03 -5.8329614817212438e-04
    12     19 -6.0141427254612411e-04  1.6559677479025182e-05
    12     20 -4.9213831619156403e-06 -1.8173192325819098e-04
    12     21 -1.9712709305405245e-02  5.9184524245338020e-04
    12     22 -1.0625000242011422e-04 -3.8108702431361441e-03
    12     23 -7.1331098838384372e-04 -1.4009384594407160e-03
    12     24 -1.7365458622484825e-05  9.4837653100732241e-05
    12     25 -5.3043831355474417e-04  2.8965210442405314e-03
    12     26 -1.7948825585132992e-04 -1.1617737732910237e-05
    12     27 -2.4834014749279831e-05  1.1928433775581776e-04
    12     28 -6.6802091272942965e-04  3.2084999464708020e-03
    13      1  3.6220168434549649e-05  1.1113905950850615e-06
    13      2 -5.7893415456399775e-05 -1.0745301154674552e-05
    13      3 -1.5969318466263287e-03 -2.9691508243022999e-04
    13      4 -1.8092643434470169e-05 -3.3493676788703543e-05
    13      5 -4.7171128010319602e-05  1.7189588258741653e-05
    13      6 -1.3372790588758645e-03  4.8732304751647693e-04
    13      7 -9.1507577694501104e-04  1.4079394944212832e-03
    13      8  6.2786244356460483e-06  4.1181601569176549e-06
    13      9 -8.0493770003301361e-06 -5.2829613943260014e-06
    13     10  5.4377512415234306e-05 -2.3316562107382814e-05
    13     11 -3.1845068164298094e-06 -5.2441003291282062e-06
    13     12 -9.4599057842918745e-06 -1.5100572268105949e-05
    13     13  0.0000000000000000e+00  0.0000000000000000e+00
    13     14  5.4251980379336875e-06 -4.1430476706195482e-06
    13     15 -1.3740468283666275e-05  1.0488561401067537e-05
    13     16 -7.6692196679651573e-06  5.5395419577763647e-06
    13     17  6.1273155889377640e-05  6.3022891912402069e-05
    13     18  7.0733228328937131e-04  7.4825682733811814e-04
    13     19  3.0671569403271087e-05  4.6214710606421221e-05
    13     20 -1.9353312463556857e-04  1.2961711274837558e-04
    13     21 -7.6578782295174514e-04 -1.1458550508796574e-03
    13     22  7.6042532410011817e-04 -5.1284269670949663e-04
    13     23  2.0137417299754878e-05 -3.3643482206239954e-05
    13     24 -5.4754054966168496e-05  2.1761115374568305e-05
    13     25 -1.5597772238802427e-03  6.1994205263746411e-04
    13     26  3.3852458059109748e-04  6.2694603536796103e-04
    13     27  3.5879281489020034e-03 -1.3278575347757519e-03
    13     28  1.5930443602010119e-04 -5.8951693322286964e-05
    14      1 -3.3079154562708027e-06 -2.6844468028397148e-06
    14      2 -6.3261164306509270e-06 -7.0659371303927126e-06
    14      3 -2.9243201912196564e-04 -3.2062264693009267e-04
    14      4  8.6092238545609620e-07 -5.4437205467285100e-06
    14      5 -1.3668710326081621e-05 -4.2681598917863942e-06
    14      6 -5.0444036686966951e-04 -1.5751138514162659e-04
    14      7  5.8552477149903064e-06 -2.0868216820182220e-06
    14      8 -5.3449973636175588e-04 -1.5199360835608379e-03
    14      9 -5.2185806828592893e-04 -1.4842639837567128e-03
    14     10  7.6393034325443758e-06  1.9266199680309560e-06
    14     11 -4.5189451815667281e-07  4.2305052489062761e-06
    14     12 -5.0660304157253616e-05  5.4694532087890837e-04
    14     13  5.4252081583221617e-06  4.1430546205835772e-06
    14     14  0.0000000000000000e+00  0.0000000000000000e+00
    14     15 -8.2761155577495818e-02 -3.0811252764329133e-07
    14     16  1.4095996252178554e-04  3.7516335919347540e-06
    14     17 -1.9907580742921381e-06 -1.6620295428062425e-05
    14     18  3.9952746935175040e-05  3.7848436806023279e-04
    14     19  1.8352161431781184e-05 -2.7688810055414681e-04
    14     20  3.3889258118524778e-05  2.1030331636411126e-06
    14     21  3.9482309611498249e-05 -6.2615811608721442e-04
    14     22  5.2545844812409786e-04  3.0915678502977494e-05
    14     23 -7.4834487552294529e-06  2.9577366430328370e-06
    14     24 -1.4083601554700072e-05 -3.9726064954407810e-06
    14     25 -5.6012609446157440e-04 -1.5826786480278252e-04
    14     26  5.9566996141528598e-04 -3.7625110704342869e-03
    14     27 -1.9314529741725907e-04 -5.9245726582934680e-05
    14     28 -4.9883740375817622e-04 -1.5302444017329655e-04
    15      1 -3.1182252136179327e-05 -2.5568676105525498e-05
    15      2 -1.2446296122099602e-05 -1.0993396499363854e-05
    15      3 -1.5928279989171042e-03 -1.6493853597684812e-03
    15      4  2.2513603689617697e-05 -1.4236196689235240e-04
    15      5 -1.1690592163232904e-04 -3.6504325688120327e-05
    15      6 -3.0925293626480671e-03 -9.6557066687170186e-04
    15      7 -2.6997265085703353e-05  9.6234489730547968e-06
    15      8 -4.9825705423545380e-04 -1.4168534847166909e-03
    15      9 -1.4632957212019813e-02 -4.1618291883359082e-02
