# shape 27 27
# i j real imag
    12     16 -6.2577136280177702e-07  2.3016350106460980e-06
    12     17  8.8904471490605706e-04 -5.0988320300449306e-06
    12     18  3.7502944324158016e-02 -1.9654199314755389e-04
    12     19 -5.9128105416124323e-06  6.2590780124114554e-05
    12     20 -7.8320183255564354e-04 -1.0850061058374168e-04
    12     21 -3.3168206711498567e-02 -4.5625815931057290e-03
    12     22  2.2784051461094799e-05  8.4156134662463945e-05
    12     23 -1.4949306698738675e-04  3.6604325912317152e-04
    12     24  2.5038853259929535e-03 -6.3855867379050621e-03
    12     25 -4.2248757343948701e-06  2.9824428841696811e-05
    12     26  3.5209606808532366e-04  1.0175376849858546e-04
    12     27  1.5799375037093832e-02  4.5659483010906509e-03
    13      1 -3.0804713896313683e-04  1.3989925857304532e-04
    13      2 -6.8004699585584387e-06  2.7968700996129375e-06
    13      3 -1.7872831911557065e-05  8.5614045742964223e-06
    13      4  1.8784966275024907e-04 -8.0575295390961752e-05
    13      5  1.4301258990577791e-07  5.3942150036327722e-07
    13      6  2.4824678609974303e-06  9.3508275281675239e-06
    13      7 -1.4517338386917634e-03  6.2255186869908288e-04
    13      8  6.1449389264792978e-07  1.4491799599828872e-06
    13      9  3.0168257887503509e-06  7.1190235654814889e-06
    13     10  1.7227653049729091e-04 -7.3870077002410683e-05
    13     11 -1.7505265179723247e-07 -2.8806818683777948e-07
    13     12 -4.0790393958894542e-06 -6.7191214333442146e-06
    13     13  3.4985232010053688e+00 -8.3461978052416839e-11
    13     14  3.3197501364312230e-05 -2.5348720947040394e-05
    13     15 -6.8439023501288380e-06  5.0734708721995584e-06
    13     16 -7.1376614004195491e-03  3.0590306105587051e-03
    13     17  2.1485893009214310e-05  3.4989335392441670e-05
    13     18  1.4583835782764688e-05  2.3746332266406527e-05
    13     19  1.3353698671466778e-04 -5.7244587494929932e-05
    13     20 -1.0063676793924810e-06 -2.3208592466027112e-06
    13     21 -1.6800114296586808e-05 -3.8742676107749074e-05
    13     22  1.7057825962356278e-04 -1.7903625980604063e-04
    13     23  6.7041281593259511e-07 -3.4031908871862497e-07
    13     24 -1.8522234609037723e-05  5.2175142106052373e-06
    13     25 -2.7062917769293728e-05  1.1602224244040822e-05
    13     26  1.6752016804545380e-06  6.1885787857803799e-06
    13     27  2.2784051461094433e-05  8.4156134662463403e-05
    14      1 -7.1097520102644872e-06 -8.3725098616612041e-07
    14      2  4.4838392448553116e-04  1.7711065535521721e-04
    14      3  8.6856753651174106e-04  3.4079931377515443e-04
    14      4  8.6176914845371145e-07  2.1733495360853464e-07
    14      5 -9.5456974088338555e-07  2.3041680929567671e-06
    14      6  1.6372542209883685e-04 -3.9523217933518497e-04
    14      7  1.7441167359458696e-06  4.3979258352250434e-07
    14      8  4.1271736708026939e-04 -1.6082920727708235e-03
    14      9  4.6753160136474504e-04 -1.8223254672320999e-03
